day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__neg_frac_raw,ts__hr_time_series__neg_count_raw,ts__hr_time_series__used,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__nan_frac_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__nan_frac_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean,hr_maxHeartRate__is_outlier,hr_maxHeartRate__clean,hr_minHeartRate__is_outlier,hr_minHeartRate__clean,hr_restingHeartRate__is_outlier,hr_restingHeartRate__clean,hr_lastSevenDaysAvgRestingHeartRate__is_outlier,hr_lastSevenDaysAvgRestingHeartRate__clean,resp_lowestRespirationValue__is_outlier,resp_lowestRespirationValue__clean,resp_highestRespirationValue__is_outlier,resp_highestRespirationValue__clean,resp_avgWakingRespirationValue__is_outlier,resp_avgWakingRespirationValue__clean,resp_avgSleepRespirationValue__is_outlier,resp_avgSleepRespirationValue__clean,resp_avgTomorrowSleepRespirationValue__is_outlier,resp_avgTomorrowSleepRespirationValue__clean,str_maxStressLevel__is_outlier,str_maxStressLevel__clean,str_avgStressLevel__is_outlier,str_avgStressLevel__clean,sleep_sleepTimeSeconds__is_outlier,sleep_sleepTimeSeconds__clean,sleep_napTimeSeconds__is_outlier,sleep_napTimeSeconds__clean,sleep_unmeasurableSleepSeconds__is_outlier,sleep_unmeasurableSleepSeconds__clean,sleep_deepSleepSeconds__is_outlier,sleep_deepSleepSeconds__clean,sleep_lightSleepSeconds__is_outlier,sleep_lightSleepSeconds__clean,sleep_remSleepSeconds__is_outlier,sleep_remSleepSeconds__clean,sleep_awakeSleepSeconds__is_outlier,sleep_awakeSleepSeconds__clean,act_totalCalories__is_outlier,act_totalCalories__clean,act_activeKilocalories__is_outlier,act_activeKilocalories__clean,act_distance__is_outlier,act_distance__clean,act_activeTime__is_outlier,act_activeTime__clean,sleep_averageRespirationValue__is_outlier,sleep_averageRespirationValue__clean,sleep_lowestRespirationValue__is_outlier,sleep_lowestRespirationValue__clean,sleep_highestRespirationValue__is_outlier,sleep_highestRespirationValue__clean,sleep_awakeCount__is_outlier,sleep_awakeCount__clean,sleep_avgSleepStress__is_outlier,sleep_avgSleepStress__clean,sleep_avgHeartRate__is_outlier,sleep_avgHeartRate__clean
11,82,168,48,49,46.0,7.0,18.0,12.0,15.5,15.0,67,21,28130.0,0.0,360.0,5490.0,16800.0,5850.0,150.0,2132.0,448.0,7944.0,0.0,15.5,8.0,20.5,0.0,13.0,50.1,group2,38,dataset_user_38_train.csv,167.0,0.011976047904191617,0.0,0.0,1.0,165.0,75.05454545454545,29.042550715564154,48.0,168.0,120.0,62.0,9.0,6476.654545454546,53.0,55.0,62.0,82.0,124.19999999999999,-0.42482836000320573,-0.18292682926829268,8.611008338423678,5.365853658536586,643.0,0.0,0.8367029548989113,538.0,0.0,573.0,14.0984375,2.783267046329424,7.0,21.0,14.0,14.0,2.0,206.216,10.0,12.0,14.0,16.0,18.0,-0.004513424103453645,-0.0015479876160990713,2.35679161499782,1.6870503597122302,429.0,0.0,0.8671328671328671,372.0,0.0,339.0,21.821052631578947,14.612778274130108,2.0,94.0,93.0,20.0,7.0,681.3720930232558,9.0,15.0,20.0,25.0,39.0,0.05264259293288592,-0.008875739644970414,10.322173148099788,5.629283489096573,False,168,False,48.0,False,49.0,False,46.0,False,7.0,True,22.0,False,12.0,False,15.5,False,15.0,True,99,False,21.0,False,28130.0,False,0.0,False,360.0,False,5490.0,False,16800.0,False,5850.0,False,150.0,False,2132.0,False,448.0,False,7944.0,False,0.0,False,15.5,False,8.0,False,20.5,False,0.0,False,13.0,False,50.1
12,79,139,49,51,55.0,6.0,22.0,14.0,13.0,13.0,95,33,32460.0,0.0,0.0,3300.0,24060.0,5100.0,2520.0,1746.0,158.0,0.0,0.0,13.0,8.0,20.0,3.0,10.0,70.66666666666667,group2,2,dataset_user_2_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,68.68472222222222,12.242879560088776,49.0,139.0,90.0,69.0,9.0,4867.479166666667,54.0,58.0,69.0,76.0,83.0,0.03133730003337198,0.008344923504867872,5.680157240186153,3.732962447844228,720.0,0.0,0.09444444444444444,68.0,1.0,652.0,13.791411042944786,2.2516632917712087,6.0,20.0,14.0,14.0,1.0,195.27300613496934,11.0,12.0,14.0,15.0,17.0,0.0020890786930035823,-0.004608294930875576,2.2822988703974603,1.6666666666666667,480.0,0.0,0.15208333333333332,73.0,1.0,407.0,33.12039312039312,24.91760874157635,1.0,91.0,90.0,27.0,21.0,1717.847665847666,4.0,10.0,27.0,55.0,69.0,0.1382266793017301,0.03940886699507389,11.681884575562655,7.807881773399015,False,139,False,49.0,False,51.0,False,55.0,False,6.0,False,22.0,False,14.0,False,13.0,False,13.0,False,95,False,33.0,False,32460.0,False,0.0,False,0.0,False,3300.0,False,24060.0,False,5100.0,False,2520.0,False,1746.0,False,158.0,False,0.0,False,0.0,False,13.0,False,8.0,False,20.0,False,3.0,False,10.0,False,70.66666666666667
12,82,122,50,55,55.0,7.0,22.0,14.0,14.0,13.0,95,31,30000.0,0.0,0.0,4500.0,22140.0,3360.0,1680.0,2706.0,501.0,8204.0,0.0,14.0,10.0,20.0,2.0,15.0,59.0,group2,29,dataset_user_29_train.csv,714.0,0.0014005602240896359,0.0,0.0,1.0,713.0,71.7461430575035,12.889815276369069,50.0,122.0,72.0,70.0,10.0,5313.656381486676,57.0,60.0,70.0,81.0,90.0,0.019697484553491722,0.0,5.273689197592989,3.539325842696629,720.0,0.0,0.12916666666666668,93.0,1.0,627.0,13.829346092503988,2.0201299687758443,7.0,20.0,13.0,14.0,1.0,195.3317384370016,11.0,13.0,14.0,15.0,16.0,0.0015847864396455506,0.003194888178913738,2.3380426571837667,1.7252396166134185,480.0,0.0,0.19791666666666666,95.0,1.0,385.0,30.88051948051948,20.114122705146062,3.0,91.0,88.0,24.0,12.0,1358.1844155844155,10.0,15.0,24.0,43.0,64.0,0.06402559551847119,0.0026041666666666665,10.799425789595604,6.815104166666667,False,122,False,50.0,False,55.0,False,55.0,False,7.0,False,22.0,False,14.0,False,14.0,False,13.0,False,95,False,31.0,False,30000.0,False,0.0,False,0.0,False,4500.0,False,22140.0,False,3360.0,False,1680.0,False,2706.0,False,501.0,False,8204.0,False,0.0,False,14.0,False,10.0,False,20.0,False,2.0,False,15.0,False,59.0
12,81,149,42,43,46.0,6.0,23.0,13.0,15.0,17.0,99,24,23740.0,0.0,720.0,5400.0,13860.0,4500.0,60.0,2174.0,490.0,10567.0,0.0,15.0,9.0,21.0,0.0,12.0,50.0,group2,38,dataset_user_38_train.csv,698.0,0.0028653295128939827,0.0,0.0,1.0,696.0,64.06896551724138,18.411823477250472,42.0,149.0,107.0,60.0,8.0,4443.827586206897,47.0,52.0,60.0,69.0,87.5,0.02948771838908431,-0.0014388489208633094,6.828737262918582,4.309352517985611,720.0,0.0,0.2263888888888889,163.0,1.0,557.0,13.842010771992818,2.701185638984739,7.0,22.0,15.0,14.0,2.0,198.89766606822263,10.0,12.0,14.0,16.0,17.0,-0.0040308518807239515,0.01079136690647482,2.279062998408959,1.6870503597122302,480.0,0.0,0.33125,159.0,1.0,321.0,23.152647975077883,15.739855581799075,1.0,98.0,97.0,20.0,8.0,783.7881619937694,9.0,12.0,20.0,31.0,40.0,0.07323895628954548,-0.009375,12.214357826319604,6.428125,False,149,False,42.0,False,43.0,False,46.0,False,6.0,False,23.0,False,13.0,False,15.0,False,17.0,False,99,False,24.0,False,23740.0,False,0.0,False,720.0,False,5400.0,False,13860.0,False,4500.0,False,60.0,False,2174.0,False,490.0,False,10567.0,False,0.0,False,15.0,False,9.0,False,21.0,False,0.0,False,12.0,False,50.0
13,75,119,51,55,55.0,7.0,22.0,14.0,13.0,13.0,95,32,27480.0,1380.0,0.0,3420.0,18000.0,6060.0,1980.0,1791.0,203.0,0.0,0.0,13.0,8.0,18.0,2.0,22.0,70.0,group2,2,dataset_user_2_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,70.43194444444444,12.548719792925414,51.0,119.0,68.0,68.0,7.0,5118.129166666667,58.0,61.0,68.0,76.0,88.0,0.021417913614802494,-0.0027816411682892906,5.2857162387674625,3.588317107093185,720.0,0.0,0.12083333333333333,87.0,1.0,633.0,13.90521327014218,2.1257143753065053,8.0,20.0,12.0,14.0,1.0,197.8736176935229,11.0,12.0,14.0,15.0,16.0,0.0016506679601133445,0.012658227848101266,2.269744149335991,1.6930379746835442,480.0,0.0,0.16666666666666666,80.0,1.0,400.0,31.8575,18.28871766281059,2.0,88.0,86.0,26.0,10.0,1349.3775,14.0,18.0,26.0,42.0,59.0,0.050643597772486074,0.0,10.72041595721637,7.167919799498747,False,119,False,51.0,False,55.0,False,55.0,False,7.0,False,22.0,False,14.0,False,13.0,False,13.0,False,95,False,32.0,False,27480.0,False,1380.0,False,0.0,False,3420.0,False,18000.0,False,6060.0,False,1980.0,False,1791.0,False,203.0,False,0.0,False,0.0,False,13.0,False,8.0,False,18.0,False,2.0,False,22.0,False,70.0
13,84,120,51,54,55.0,7.0,20.0,13.0,13.0,12.0,96,22,28440.0,0.0,0.0,3900.0,21240.0,3300.0,1080.0,2503.0,298.0,6741.0,0.0,13.0,9.0,19.0,0.0,15.0,58.0,group2,29,dataset_user_29_train.csv,682.0,0.001466275659824047,0.0,0.0,1.0,681.0,66.071953010279,11.119130258833952,51.0,120.0,69.0,64.0,7.0,4489.138032305434,55.0,58.0,64.0,71.0,82.0,0.015148614770362008,-0.0029411764705882353,5.613795260947259,3.708823529411765,683.0,0.0,0.10834553440702782,74.0,1.0,609.0,13.124794745484401,1.8465409900192638,8.0,23.0,15.0,13.0,1.0,175.66995073891624,11.0,12.0,13.0,14.0,15.0,-0.0007512952817317458,0.0,2.1244194253340942,1.5953947368421053,455.0,0.0,0.12747252747252746,58.0,1.0,397.0,22.71536523929471,16.045812582755275,3.0,91.0,88.0,18.0,8.0,773.455919395466,8.0,11.0,18.0,29.0,43.0,0.0403364045630795,0.0025252525252525255,13.16129517155499,7.315656565656566,False,120,False,51.0,False,54.0,False,55.0,False,7.0,False,20.0,False,13.0,False,13.0,False,12.0,False,96,False,22.0,False,28440.0,False,0.0,False,0.0,False,3900.0,False,21240.0,False,3300.0,False,1080.0,False,2503.0,False,298.0,False,6741.0,False,0.0,False,13.0,False,9.0,False,19.0,False,0.0,False,15.0,False,58.0
13,90,133,44,48,46.0,7.0,22.0,13.0,17.0,15.0,99,21,25920.0,0.0,0.0,4500.0,16620.0,4800.0,180.0,1997.0,313.0,11110.0,0.0,17.0,11.0,21.0,0.0,19.0,54.0,group2,38,dataset_user_38_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,59.922222222222224,13.553476616538715,44.0,133.0,89.0,56.0,5.0,3774.3694444444445,49.0,52.0,56.0,62.0,76.10000000000002,0.019094783490451694,-0.006954102920723227,7.333214133407348,4.388038942976356,720.0,0.0,0.16944444444444445,122.0,1.0,598.0,14.483277591973245,2.9897631297097984,7.0,22.0,15.0,14.0,2.0,218.70401337792643,10.0,12.0,14.0,17.0,18.0,-0.007843837812071956,0.0,2.1971505835438703,1.5678391959798994,480.0,0.0,0.16875,81.0,1.0,399.0,20.664160401002505,10.50921513440413,1.0,99.0,98.0,19.0,4.0,537.4511278195489,12.0,15.0,19.0,23.0,28.0,0.004684701704008764,-0.01256281407035176,9.801412213129419,5.188442211055277,False,133,False,44.0,False,48.0,False,46.0,False,7.0,False,22.0,False,13.0,False,17.0,False,15.0,False,99,False,21.0,False,25920.0,False,0.0,False,0.0,False,4500.0,False,16620.0,False,4800.0,False,180.0,False,1997.0,False,313.0,False,11110.0,False,0.0,False,17.0,False,11.0,False,21.0,False,0.0,False,19.0,False,54.0
14,77,113,52,55,50.0,6.0,21.0,13.0,14.333333333333334,14.0,98,47,21702.0,0.0,0.0,5300.0,13220.0,3220.0,660.0,2482.0,271.0,3694.0,0.0,14.2,8.0,18.2,0.8,14.0,48.2,group2,11,dataset_user_11_train.csv,349.0,0.0057306590257879654,0.0,0.0,1.0,347.0,71.29971181556196,13.994114651299741,52.0,113.0,61.0,68.0,9.0,5279.484149855908,56.0,60.0,68.0,79.0,95.0,0.023970661135424814,-0.03468208092485549,6.350909955972424,4.6473988439306355,720.0,0.0,0.6375,459.0,0.0,589.0,13.228956228956228,2.5084738823846595,7.0,20.0,14.0,13.0,2.0,181.74410774410774,10.0,11.0,13.0,15.0,17.0,-0.0022311150719521037,0.0,2.4145036445421137,1.8197278911564625,480.0,0.0,0.6708333333333333,322.0,0.0,372.0,27.156593406593405,18.955933313683303,3.0,92.0,89.0,22.5,11.0,992.1365979381443,8.0,11.0,22.5,34.0,54.0,0.09450832249663793,0.002457002457002457,11.697980415691024,6.953168044077135,False,113,True,42.0,True,44.0,True,43.0,False,6.0,False,21.0,False,13.0,False,14.333333333333334,False,14.0,False,98,True,26.0,False,21702.0,False,0.0,False,0.0,False,5300.0,False,13220.0,False,3220.0,False,660.0,False,2482.0,False,271.0,False,3694.0,False,0.0,False,14.2,False,8.0,False,18.2,False,0.8,False,14.0,False,48.2
14,74,105,52,56,55.0,6.0,21.0,14.0,13.0,13.0,96,35,22560.0,1080.0,0.0,1680.0,14700.0,6180.0,120.0,1667.0,79.0,0.0,0.0,13.0,9.0,17.0,0.0,20.0,67.66666666666666,group2,2,dataset_user_2_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,68.48055555555555,9.251706132277693,52.0,105.0,53.0,67.0,6.0,4775.180555555556,57.0,61.0,67.0,74.0,80.0,0.01123944426333127,-0.004172461752433936,5.06823913791865,3.4756606397774688,720.0,0.0,0.05694444444444444,41.0,1.0,679.0,13.637702503681885,2.051930667390765,6.0,20.0,14.0,14.0,1.0,190.19734904270987,11.0,12.0,14.0,15.0,16.0,0.00045190779532322024,-0.0029498525073746312,2.241336681185846,1.6755162241887906,480.0,0.0,0.07083333333333333,34.0,1.0,446.0,34.64125560538117,19.338766620122925,2.0,95.0,93.0,29.0,12.5,1574.0044843049327,13.0,21.0,29.0,47.0,64.0,0.03798170095187921,-0.017977528089887642,11.112686967603489,7.78876404494382,False,105,False,52.0,False,56.0,False,55.0,False,6.0,False,21.0,False,14.0,False,13.0,False,13.0,False,96,False,35.0,False,22560.0,False,1080.0,False,0.0,True,3840.0,False,14700.0,False,6180.0,False,120.0,False,1667.0,False,79.0,False,0.0,False,0.0,False,13.0,False,9.0,True,20.0,False,0.0,False,20.0,False,67.66666666666666
14,82,172,43,46,54.0,6.0,20.0,14.0,12.0,13.0,98,23,26940.0,0.0,0.0,2340.0,17940.0,6660.0,420.0,3118.0,913.0,13915.0,0.0,12.0,7.0,16.0,1.0,9.0,52.0,group2,29,dataset_user_29_train.csv,677.0,0.0029542097488921715,0.0,0.0,1.0,675.0,68.80888888888889,24.371700245151263,43.0,172.0,129.0,63.0,10.0,5328.642962962963,48.0,54.0,63.0,74.0,96.0,0.04641261703119727,0.0,5.876574225607987,3.516320474777448,720.0,0.0,0.1638888888888889,118.0,1.0,602.0,13.182724252491694,2.34835785284663,7.0,19.0,12.0,13.0,1.0,179.29900332225913,10.0,12.0,13.0,15.0,16.0,0.005753786168356124,-0.0016638935108153079,2.1818333038756603,1.6189683860232944,480.0,0.0,0.21458333333333332,103.0,1.0,377.0,22.716180371352785,17.929913012502354,1.0,85.0,84.0,19.0,14.0,837.5066312997347,2.0,7.0,19.0,35.0,49.0,0.10137736641771859,0.018617021276595744,8.504515333991307,5.247340425531915,True,123,True,50.0,False,46.0,False,54.0,False,6.0,False,20.0,False,14.0,False,12.0,False,13.0,False,98,False,23.0,False,26940.0,False,0.0,False,0.0,False,2340.0,False,17940.0,False,6660.0,False,420.0,False,3118.0,False,913.0,False,13915.0,False,0.0,False,12.0,False,7.0,False,16.0,False,1.0,False,9.0,False,52.0
14,84,119,41,43,45.0,5.0,22.0,12.0,15.0,15.0,98,21,28536.0,0.0,0.0,4260.0,19620.0,4680.0,240.0,1767.0,83.0,3278.0,0.0,15.0,8.0,19.0,0.0,11.0,48.0,group2,38,dataset_user_38_train.csv,713.0,0.001402524544179523,0.0,0.0,1.0,712.0,56.68398876404494,10.76575781787479,41.0,119.0,78.0,55.0,6.0,3328.9761235955057,46.0,49.0,55.0,62.0,70.0,0.02188928693465903,-0.0014064697609001407,5.977571605385491,3.6469760900140646,720.0,0.0,0.10138888888888889,73.0,1.0,647.0,13.41112828438949,2.7188277875606133,6.0,21.0,15.0,13.0,2.0,187.2503863987635,10.0,11.0,13.0,16.0,17.0,-0.0052881380143188625,-0.0015479876160990713,2.5622281482355356,1.8993808049535603,480.0,0.0,0.10416666666666667,50.0,1.0,430.0,21.088372093023256,15.383518956644927,1.0,95.0,94.0,18.0,7.0,681.3720930232558,6.900000000000006,11.0,18.0,24.75,40.0,0.05264259293288592,-0.013986013986013986,10.108031389143335,5.6923076923076925,False,119,False,41.0,False,43.0,False,45.0,False,5.0,False,22.0,False,12.0,False,15.0,False,15.0,False,98,False,21.0,False,28536.0,False,0.0,False,0.0,False,4260.0,False,19620.0,False,4680.0,False,240.0,False,1767.0,False,83.0,False,3278.0,False,0.0,False,15.0,False,8.0,False,19.0,False,0.0,False,11.0,False,48.0
15,58,111,43,45,48.0,6.0,21.0,12.0,14.0,15.0,90,31,22341.0,0.0,0.0,5100.0,13500.0,3780.0,720.0,2493.0,282.0,3945.0,0.0,14.0,8.0,18.0,1.0,14.0,48.0,group2,11,dataset_user_11_train.csv,695.0,0.004316546762589928,0.0,0.0,1.0,692.0,61.952312138728324,12.75522256750152,43.0,111.0,68.0,60.5,9.5,4000.784682080925,47.0,51.0,60.5,69.0,79.0,0.025827924839159293,-0.013024602026049204,6.540188880398681,4.479015918958032,720.0,0.0,0.18472222222222223,133.0,1.0,587.0,12.936967632027256,2.692872731397508,7.0,20.0,13.0,13.0,2.0,174.61669505962521,9.0,11.0,13.0,15.0,17.0,-0.0036331397976567125,-0.0034129692832764505,2.462688524361724,1.8532423208191127,480.0,0.0,0.225,108.0,1.0,372.0,30.20967741935484,17.9936999997468,7.0,80.0,73.0,25.0,12.0,1236.3978494623657,12.0,14.0,25.0,43.0,57.900000000000034,0.10152561625950232,-0.04851752021563342,12.105012960447588,7.886792452830188,False,111,False,43.0,False,45.0,False,48.0,False,6.0,False,21.0,False,12.0,False,14.0,False,15.0,False,90,False,31.0,False,22341.0,False,0.0,False,0.0,False,5100.0,False,13500.0,False,3780.0,False,720.0,False,2493.0,False,282.0,False,3945.0,False,0.0,False,14.0,False,8.0,False,18.0,False,1.0,False,14.0,False,48.0
15,72,123,50,52,55.0,7.0,21.0,14.0,13.0,13.0,94,31,27720.0,0.0,0.0,6300.0,16860.0,4560.0,1500.0,2557.0,352.0,7596.0,0.0,13.0,9.0,17.0,2.0,15.0,55.0,group2,29,dataset_user_29_train.csv,686.0,0.0014577259475218659,0.0,0.0,1.0,685.0,67.61751824817519,12.459791669183238,50.0,123.0,73.0,67.0,9.0,4727.375182481752,53.0,57.0,67.0,74.0,86.0,0.022265891154222516,0.005847953216374269,6.187373556884806,3.9064327485380117,720.0,0.0,0.1388888888888889,100.0,1.0,620.0,13.40967741935484,2.0782832305208805,8.0,21.0,13.0,13.0,1.0,184.13870967741934,11.0,12.0,13.0,15.0,16.0,0.002425755697897573,-0.0016155088852988692,2.0950739918886083,1.5363489499192247,480.0,0.0,0.18333333333333332,88.0,1.0,392.0,31.31377551020408,20.82424053618254,7.0,88.0,81.0,24.0,11.0,1414.2015306122448,11.0,15.0,24.0,46.0,63.900000000000034,0.05229290521386118,0.01278772378516624,11.388168138841266,6.810741687979539,False,123,False,50.0,False,52.0,False,55.0,False,7.0,False,21.0,False,14.0,False,13.0,False,13.0,False,94,False,31.0,False,27720.0,False,0.0,False,0.0,False,6300.0,False,16860.0,False,4560.0,False,1500.0,False,2557.0,False,352.0,False,7596.0,False,0.0,False,13.0,False,9.0,False,17.0,False,2.0,False,15.0,False,55.0
15,78,177,42,42,46.0,6.0,22.0,13.0,15.0,16.0,99,25,24840.0,0.0,0.0,6180.0,13860.0,4800.0,60.0,2151.0,467.0,11702.0,0.0,15.0,10.0,20.0,0.0,10.0,47.0,group2,38,dataset_user_38_train.csv,706.0,0.0028328611898017,0.0,0.0,1.0,704.0,63.10511363636363,17.948641281465378,42.0,177.0,135.0,59.0,10.0,4304.409090909091,45.0,49.0,59.0,72.0,87.0,0.051804472955088866,0.031294452347083924,6.799852680402384,4.264580369843528,720.0,0.0,0.2013888888888889,145.0,1.0,575.0,13.575652173913044,2.770797760003985,7.0,21.0,14.0,13.0,2.0,191.97565217391303,10.0,11.0,13.0,16.0,17.0,-0.006137958895116901,0.0017421602787456446,2.4111378672841957,1.6846689895470384,480.0,0.0,0.25416666666666665,122.0,1.0,358.0,25.37150837988827,21.135343944364326,1.0,99.0,98.0,21.0,10.0,1090.4162011173185,8.0,11.0,21.0,31.0,51.30000000000001,0.12463968173908428,0.1568627450980392,12.99053907902956,7.0476190476190474,False,177,False,42.0,False,42.0,False,46.0,False,6.0,False,22.0,False,13.0,False,15.0,False,16.0,False,99,False,25.0,False,24840.0,False,0.0,False,0.0,False,6180.0,False,13860.0,False,4800.0,False,60.0,False,2151.0,False,467.0,False,11702.0,False,0.0,False,15.0,False,10.0,False,20.0,False,0.0,False,10.0,False,47.0
16,86,106,42,44,48.0,7.0,20.0,12.0,15.0,14.0,96,25,17700.0,0.0,0.0,5160.0,11100.0,1440.0,1560.0,2442.0,231.0,8572.0,0.0,15.0,8.0,19.0,2.0,19.0,47.0,group2,11,dataset_user_11_train.csv,701.0,0.0014265335235378032,0.0,0.0,1.0,700.0,59.25714285714286,12.190260414757013,42.0,106.0,64.0,58.0,8.0,3660.0114285714285,45.0,50.0,58.0,66.0,75.0,0.02330142364722026,0.008583690987124463,6.154420640165917,4.060085836909871,719.0,0.0,0.14325452016689846,103.0,1.0,616.0,12.873376623376624,2.6768983361925938,7.0,19.0,12.0,13.0,2.0,172.8896103896104,9.5,11.0,13.0,15.0,17.0,-0.005450417866909941,0.0,2.331822972265206,1.7073170731707317,480.0,0.0,0.175,84.0,1.0,396.0,24.714646464646464,16.24471592802052,1.0,96.0,95.0,22.0,10.0,874.7045454545455,8.5,12.0,22.0,31.0,46.5,0.06497011050465759,0.017721518987341773,12.433404978745214,7.151898734177215,False,106,False,42.0,False,44.0,False,48.0,False,7.0,False,20.0,False,12.0,False,15.0,False,14.0,False,96,False,25.0,False,17700.0,False,0.0,False,0.0,False,5160.0,False,11100.0,False,1440.0,False,1560.0,False,2442.0,False,231.0,False,8572.0,False,0.0,False,15.0,False,8.0,False,19.0,False,2.0,False,19.0,False,47.0
16,73,93,63,62,58.0,7.0,21.0,14.0,14.0,14.0,51,19,24480.0,0.0,0.0,2760.0,16080.0,5640.0,1800.0,2611.0,486.0,10309.0,0.0,14.0,10.0,18.0,3.0,10.0,53.0,group2,20,dataset_user_20_train.csv,95.0,0.0,0.0,0.0,1.0,95.0,74.6421052631579,6.405451279510509,63.0,93.0,30.0,72.0,3.0,5612.473684210527,68.4,71.0,72.0,78.0,84.0,0.007614781634938424,0.2127659574468085,5.7794064710824795,4.085106382978723,95.0,0.0,0.12631578947368421,12.0,1.0,83.0,14.373493975903614,2.4133706038755127,9.0,19.0,10.0,15.0,2.0,212.42168674698794,11.0,13.0,15.0,16.0,17.0,0.014671928130641046,-0.012195121951219513,2.7783742501906663,2.158536585365854,63.0,0.0,0.15873015873015872,10.0,1.0,53.0,18.735849056603772,4.998682631722861,10.0,32.0,22.0,18.0,3.0,376.0188679245283,13.2,15.0,18.0,21.0,24.800000000000004,-0.06861796484437993,-0.019230769230769232,6.769531243331246,5.134615384615385,False,93,True,47.5,True,49.5,False,58.0,False,7.0,False,21.0,False,14.0,False,14.0,False,14.0,True,98,False,19.0,False,24480.0,False,0.0,False,0.0,False,2760.0,False,16080.0,False,5640.0,False,1800.0,False,2611.0,False,486.0,True,6165.0,False,0.0,False,14.0,False,10.0,False,18.0,False,3.0,False,10.0,False,53.0
16,22,114,49,52,54.0,7.0,21.0,13.0,13.0,16.0,97,51,22440.0,0.0,0.0,4320.0,15600.0,2520.0,1140.0,2974.0,769.0,13189.0,0.0,13.0,9.0,17.0,1.0,17.0,57.0,group2,29,dataset_user_29_train.csv,720.0,0.0,0.0,0.0,1.0,720.0,78.23194444444445,14.903032189502849,49.0,114.0,65.0,80.0,10.0,6342.3375,55.0,68.0,80.0,90.0,97.0,0.05471044825832355,0.0458970792767733,5.770227817263441,4.132127955493742,720.0,0.0,0.16805555555555557,121.0,1.0,599.0,12.981636060100167,2.096502372547827,8.0,21.0,13.0,13.0,1.0,172.91819699499166,10.0,12.0,13.0,14.0,16.0,-0.001044606116102088,-0.005016722408026756,2.499158704542309,1.8779264214046822,480.0,0.0,0.22916666666666666,110.0,1.0,370.0,51.11081081081081,28.04371378983835,5.0,95.0,90.0,56.0,24.0,3398.7648648648646,11.899999999999999,22.0,56.0,76.0,86.0,0.22267135980895764,0.21138211382113822,11.144956713661205,7.8861788617886175,False,114,False,49.0,False,52.0,False,54.0,False,7.0,False,21.0,False,13.0,False,13.0,True,13.0,False,97,False,51.0,False,22440.0,False,0.0,False,0.0,False,4320.0,False,15600.0,False,2520.0,False,1140.0,False,2974.0,False,769.0,False,13189.0,False,0.0,False,13.0,False,9.0,False,17.0,False,1.0,False,17.0,False,57.0
